ANO,IBGE7,NOME,IDEB_AF,POP_TOT
2016,5107701,Rosário Oeste,,17016
2016,5107743,Santa Cruz do Xingu,,2353
2016,5107750,Salto do Céu,,3423
2016,5107768,Santa Rita do Trivelato,,3135
2016,5107776,Santa Terezinha,,7967
2016,5107792,Santo Antônio do Leste,,4728
2016,5107800,Santo Antônio do Leverger,,18186
2016,5107859,São Félix do Araguaia,,11209
2016,5107875,Sapezal,,23496
2016,5107883,Serra Nova Dourada,,1548
2016,5107909,Sinop,,132934
2016,5107925,Sorriso,,82792
2016,5107941,Tabaporã,,9398
2016,5107958,Tangará da Serra,,96932
2016,5108006,Tapurah,,12632
2016,5108055,Terra Nova do Norte,,9816
2016,5108105,Tesouro,,3666
2016,5108204,Torixoréu,,3644
2016,5108303,União do Sul,,3509
2016,5108352,Vale de São Domingos,,3047
2016,5108402,Várzea Grande,,271339
2016,5108501,Vera,,10820
2016,5108600,Vila Rica,,24392
2016,5108808,Nova Guarita,,4523
2016,5108857,Nova Marilândia,,3133
2016,5108907,Nova Maringá,,7975
2016,5108956,Nova Monte Verde,,8730
2016,5200050,Abadia de Goiás,,8053
2016,5200100,Abadiânia,,18427
2016,5200134,Acreúna,,21905
2016,5200159,Adelândia,,2561
2016,5200175,Água Fria de Goiás,,5560
2016,5200209,Água Limpa,,1980
2016,5200258,Águas Lindas de Goiás,,191499
2016,5200308,Alexânia,,26457
2016,5200506,Aloândia,,2075
2016,5200555,Alto Horizonte,,5629
2016,5200605,Alto Paraíso de Goiás,,7454
2016,5200803,Alvorada do Norte,,8598
2016,5200829,Amaralina,,3723
2016,5200852,Americano do Brasil,,5969
2016,5200902,Amorinópolis,,3447
2016,5201108,Anápolis,,370875
2016,5201207,Anhanguera,,1115
2016,5201306,Anicuns,,21614
2016,5201405,Aparecida de Goiânia,,532135
2016,5201454,Aparecida do Rio Doce,,2514
2016,5201504,Aporé,,4110
2016,5201603,Araçu,,3753
2016,5201702,Aragarças,,19736
2016,5201801,Aragoiânia,,9607
2016,5202155,Araguapaz,,7841
2016,5202353,Arenópolis,,3011
2016,5202502,Aruanã,,8945
2016,5202601,Aurilândia,,3465
2016,5202809,Avelinópolis,,2496
2016,5203104,Baliza,,4562
2016,5203203,Barro Alto,,10235
2016,5203302,Bela Vista de Goiás,,28077
2016,5203401,Bom Jardim de Goiás,,8862
2016,5203500,Bom Jesus de Goiás,,23632
2016,5203559,Bonfinópolis,,8876
2016,5203575,Bonópolis,,4069
2016,5203609,Brazabrantes,,3565
2016,5203807,Britânia,,5795
2016,5203906,Buriti Alegre,,9501
2016,5203939,Buriti de Goiás,,2589
2016,5203962,Buritinópolis,,3391
2016,5204003,Cabeceiras,,7882
2016,5204102,Cachoeira Alta,,11844
2016,5204201,Cachoeira de Goiás,,1419
2016,5204250,Cachoeira Dourada,,8369
2016,5204300,Caçu,,15065
2016,5204409,Caiapônia,,18329
2016,5204508,Caldas Novas,,83220
2016,5204557,Caldazinha,,3664
2016,5204607,Campestre de Goiás,,3602
2016,5204656,Campinaçu,,3741
2016,5204706,Campinorte,,12198
2016,5204805,Campo Alegre de Goiás,,7024
2016,5204854,Campo Limpo de Goiás,,7219
2016,5204904,Campos Belos,,19665
2016,5204953,Campos Verdes,,3631
2016,5205000,Carmo do Rio Verde,,9767
2016,5205059,Castelândia,,3626
2016,5205109,Catalão,,100590
2016,5205208,Caturaí,,5010
2016,5205307,Cavalcante,,9803
2016,5205406,Ceres,,22034
2016,5205455,Cezarina,,8299
2016,5205471,Chapadão do Céu,,8853
2016,5205497,Cidade Ocidental,,65520
2016,5205513,Cocalzinho de Goiás,,19352
2016,5205521,Colinas do Sul,,3540
2016,5205703,Córrego do Ouro,,2539
2016,5205802,Corumbá de Goiás,,11024
2016,5205901,Corumbaíba,,9206
2016,5206206,Cristalina,,54337
2016,5206305,Cristianópolis,,3026
2016,5206404,Crixás,,16795
2016,5206503,Cromínia,,3611
2016,5206602,Cumari,,2983
2016,5206701,Damianópolis,,3387
2016,5206800,Damolândia,,2919
2016,5206909,Davinópolis,,2130
2016,5207105,Diorama,,2546
2016,5207253,Doverlândia,,7795
2016,5207352,Edealina,,3811
2016,5207402,Edéia,,12140
2016,5207501,Estrela do Norte,,3382
2016,5207535,Faina,,6975
2016,5207600,Fazenda Nova,,6125
2016,5207808,Firminópolis,,12783
2016,5207907,Flores de Goiás,,14747
2016,5208004,Formosa,,114036
2016,5208103,Formoso,,4674
2016,5208152,Gameleira de Goiás,,3721
2016,5208301,Divinópolis de Goiás,,5007
2016,5208400,Goianápolis,,11460
2016,5208509,Goiandira,,5578
2016,5208608,Goianésia,,66649
2016,5208707,Goiânia,,1448639
2016,5208806,Goianira,,40338
2016,5208905,Goiás,,24269
2016,5209101,Goiatuba,,34179
2016,5209150,Gouvelândia,,5578
2016,5209200,Guapó,,14462
2016,5209291,Guaraíta,,2237
2016,5209408,Guarani de Goiás,,4174
2016,5209457,Guarinos,,2093
2016,5209606,Heitoraí,,3744
2016,5209705,Hidrolândia,,20121
2016,5209804,Hidrolina,,3889
2016,5209903,Iaciara,,13551
2016,5209937,Inaciolândia,,6107
2016,5209952,Indiara,,15056
2016,5210000,Inhumas,,51932
2016,5210109,Ipameri,,26563
2016,5210158,Ipiranga de Goiás,,2944
2016,5210208,Iporá,,32218
2016,5210307,Israelândia,,2916
2016,5210406,Itaberaí,,40259
2016,5210562,Itaguari,,4717
2016,5210604,Itaguaru,,5472
2016,5210802,Itajá,,4918
2016,5210901,Itapaci,,21323
2016,5211008,Itapirapuã,,6541
2016,5211206,Itapuranga,,26612
2016,5211305,Itarumã,,6927
2016,5211404,Itauçu,,8988
2016,5211503,Itumbiara,,101544
2016,5211602,Ivolândia,,2577
2016,5211701,Jandaia,,6263
2016,5211800,Jaraguá,,47513
2016,5211909,Jataí,,97077
2016,5212006,Jaupaci,,3014
2016,5212055,Jesúpolis,,2460
2016,5212105,Joviânia,,7445
2016,5212204,Jussara,,19292
2016,5212253,Lagoa Santa,,1463
2016,5212303,Leopoldo de Bulhões,,7758
2016,5212501,Luziânia,,196864
2016,5212600,Mairipotaba,,2432
2016,5212709,Mambaí,,8106
2016,5212808,Mara Rosa,,10320
2016,5212907,Marzagão,,2212
2016,5212956,Matrinchã,,4495
2016,5213004,Maurilândia,,13170
2016,5213053,Mimoso de Goiás,,2708
2016,5213087,Minaçu,,30862
2016,5213103,Mineiros,,61623
2016,5213400,Moiporá,,1684
2016,5213509,Monte Alegre de Goiás,,8392
2016,5213707,Montes Claros de Goiás,,8230
2016,5213756,Montividiu,,12337
2016,5213772,Montividiu do Norte,,4417
2016,5213806,Morrinhos,,45000
2016,5213855,Morro Agudo de Goiás,,2360
2016,5213905,Mossâmedes,,4758
2016,5214002,Mozarlândia,,14941
2016,5214051,Mundo Novo,,5786
2016,5214101,Mutunópolis,,3911
2016,5214408,Nazário,,8747
2016,5214507,Nerópolis,,27812
2016,5214606,Niquelândia,,45582
2016,5214705,Nova América,,2366
2016,5214804,Nova Aurora,,2194
2016,5214838,Nova Crixás,,12732
2016,5214861,Nova Glória,,8548
2016,5214879,Nova Iguaçu de Goiás,,2953
2016,5214903,Nova Roma,,3453
2016,5215009,Nova Veneza,,9249
2016,5215207,Novo Brasil,,3291
2016,5215231,Novo Gama,,108410
2016,5215256,Novo Planalto,,4343
2016,5215306,Orizona,,15364
2016,5215405,Ouro Verde de Goiás,,3993
2016,5215504,Ouvidor,,6242
2016,5215603,Padre Bernardo,,31646
2016,5215652,Palestina de Goiás,,3507
2016,5215702,Palmeiras de Goiás,,26855
2016,5215801,Palmelo,,2420
2016,5215900,Palminópolis,,3664
2016,5216007,Panamá,,2717
2016,5216304,Paranaiguara,,9841
2016,5216403,Paraúna,,11210
2016,5216452,Perolândia,,3121
2016,5216809,Petrolina de Goiás,,10548
2016,5216908,Pilar de Goiás,,2571
2016,5217104,Piracanjuba,,24830
2016,5217203,Piranhas,,11092
2016,5217302,Pirenópolis,,24604
2016,5217401,Pires do Rio,,30930
2016,5217609,Planaltina,,88178
2016,5217708,Pontalina,,17933
2016,5218003,Porangatu,,45055
2016,5218052,Porteirão,,3715
2016,5218102,Portelândia,,4030
2016,5218300,Posse,,35128
2016,5218391,Professor Jamil,,3369
2016,5218508,Quirinópolis,,47950
2016,5218607,Rialma,,11003
2016,5218706,Rianápolis,,4808
2016,5218789,Rio Quente,,4014
2016,5218805,Rio Verde,,212237
2016,5218904,Rubiataba,,19914
2016,5219001,Sanclerlândia,,7791
2016,5219100,Santa Bárbara de Goiás,,6327
2016,5219209,Santa Cruz de Goiás,,3071
2016,5219258,Santa Fé de Goiás,,5253
2016,5219308,Santa Helena de Goiás,,38563
2016,5219357,Santa Isabel,,3847
2016,5219407,Santa Rita do Araguaia,,8069
2016,5219456,Santa Rita do Novo Destino,,3345
2016,5219506,Santa Rosa de Goiás,,2673
2016,5219605,Santa Tereza de Goiás,,3761
2016,5219704,Santa Terezinha de Goiás,,9747
2016,5219712,Santo Antônio da Barra,,4747
2016,5219738,Santo Antônio de Goiás,,5659
2016,5219753,Santo Antônio do Descoberto,,70950
2016,5219803,São Domingos,,12448
2016,5219902,São Francisco de Goiás,,6354
2016,5220009,São João d&apos;Aliança,,12360
2016,5220058,São João da Paraúna,,1571
2016,5220108,São Luís de Montes Belos,,32808
2016,5220157,São Luíz do Norte,,5026
2016,5220207,São Miguel do Araguaia,,22706
2016,5220264,São Miguel do Passa Quatro,,4013
2016,5220280,São Patrício,,2066
2016,5220405,São Simão,,19407
2016,5220454,Senador Canedo,,102947
2016,5220504,Serranópolis,,8236
2016,5220603,Silvânia,,20357
2016,5220686,Simolândia,,6863
2016,5220702,Sítio d&apos;Abadia,,2984
2016,5221007,Taquaral de Goiás,,3625
2016,5221080,Teresina de Goiás,,3327
2016,5221197,Terezópolis de Goiás,,7513
2016,5221304,Três Ranchos,,2899
2016,5221403,Trindade,,119385
2016,5221452,Trombas,,3567
2016,5221502,Turvânia,,4837
2016,5221551,Turvelândia,,4978
2016,5221577,Uirapuru,,2967
2016,5221601,Uruaçu,,39787
2016,5221700,Uruana,,14193
2016,5221809,Urutaí,,3154
2016,5221858,Valparaíso de Goiás,,156419
2016,5221908,Varjão,,3842
2016,5222005,Vianópolis,,13567
2016,5222054,Vicentinópolis,,8286
2016,5222203,Vila Boa,,5615
2016,5222302,Vila Propício,,5635
2016,5300108,Brasília,,2977216
2017,1100015,Alta Floresta D&apos;Oeste,4.8,25437
2017,1100023,Ariquemes,4.9,107345
2017,1100031,Cabixi,5.1,6224
2017,1100049,Cacoal,5.1,88507
2017,1100056,Cerejeiras,5.3,17934
2017,1100064,Colorado do Oeste,5,18467
2017,1100072,Corumbiara,4.4,8659
2017,1100080,Costa Marques,5,17400
2017,1100098,Espigão D&apos;Oeste,5.2,33030
2017,1100106,Guajará-Mirim,4.4,47451
2017,1100114,Jaru,5.2,55871
2017,1100122,Ji-Paraná,4.8,132667
2017,1100130,Machadinho D&apos;Oeste,4.8,38609
2017,1100148,Nova Brasilândia D&apos;Oeste,6,21747
2017,1100155,Ouro Preto do Oeste,5,39759
2017,1100189,Pimenta Bueno,4.8,38051
2017,1100205,Porto Velho,4.5,519436
2017,1100254,Presidente Médici,5.4,22124
2017,1100262,Rio Crespo,4.5,3829
2017,1100288,Rolim de Moura,5.3,57074
2017,1100296,Santa Luzia D&apos;Oeste,5.5,8198
2017,1100304,Vilhena,4.9,95630
2017,1100320,São Miguel do Guaporé,5.3,24181
2017,1100338,Nova Mamoré,4,28891
2017,1100346,Alvorada D&apos;Oeste,4.8,16747
2017,1100379,Alto Alegre dos Parecis,4.4,14045
2017,1100403,Alto Paraíso,4.3,20916
2017,1100452,Buritis,4.9,39044
2017,1100502,Novo Horizonte do Oeste,5.8,10051
2017,1100601,Cacaulândia,4,6460
2017,1100700,Campo Novo de Rondônia,4.7,14484
2017,1100809,Candeias do Jamari,4.1,25266
2017,1100908,Castanheiras,3.8,3550
2017,1100924,Chupinguaia,4.3,10593
2017,1100940,Cujubim,4.2,22443
2017,1101005,Governador Jorge Teixeira,4.8,9745
2017,1101104,Itapuã do Oeste,4.6,10310
2017,1101203,Ministro Andreazza,5.2,10751
2017,1101302,Mirante da Serra,4.7,12258
2017,1101401,Monte Negro,4.9,16186
2017,1101435,Nova União,5,7769
2017,1101450,Parecis,4.7,5904
2017,1101468,Pimenteiras do Oeste,5,2410
2017,1101476,Primavera de Rondônia,5.2,3411
2017,1101484,São Felipe D&apos;Oeste,4.5,5994
2017,1101492,São Francisco do Guaporé,5.6,19694
2017,1101500,Seringueiras,5.5,12653
2017,1101559,Teixeirópolis,5.1,4931
2017,1101609,Theobroma,4.9,11350
2017,1101708,Urupá,5.1,13106
2017,1101757,Vale do Anari,4.2,11149
2017,1101807,Vale do Paraíso,4.9,8047
2017,1200013,Acrelândia,4.5,14366
2017,1200054,Assis Brasil,4.1,6986
2017,1200104,Brasiléia,5.8,24765
2017,1200138,Bujari,3.8,9664
2017,1200179,Capixaba,4.4,11136
2017,1200203,Cruzeiro do Sul,4.7,82622
2017,1200252,Epitaciolândia,5.1,17340
2017,1200302,Feijó,4.8,32360
2017,1200328,Jordão,4.2,7858
2017,1200336,Mâncio Lima,4.4,17910
2017,1200344,Manoel Urbano,3.8,8886
2017,1200351,Marechal Thaumaturgo,4,17897
2017,1200385,Plácido de Castro,4.8,18510
2017,1200393,Porto Walter,3.6,11353
2017,1200401,Rio Branco,4.8,383443
2017,1200427,Rodrigues Alves,4.4,17945
2017,1200435,Santa Rosa do Purus,2.9,6230
2017,1200450,Senador Guiomard,5,21552
2017,1200500,Sena Madureira,4.3,43139
2017,1200609,Tarauacá,4.6,40024
2017,1200708,Xapuri,4.4,18174
2017,1200807,Porto Acre,4,17459
2017,1300029,Alvarães,3.6,15908
2017,1300060,Amaturá,3.6,11242
2017,1300086,Anamã,4.9,12978
2017,1300102,Anori,4.4,20196
2017,1300144,Apuí,4.4,21406
2017,1300201,Atalaia do Norte,,19054
2017,1300300,Autazes,3.7,38454
2017,1300409,Barcelos,4.6,27743
2017,1300508,Barreirinha,4,31542
2017,1300607,Benjamin Constant,3.7,41329
2017,1300631,Beruri,3.4,18978
2017,1300680,Boa Vista do Ramos,3.6,18483
2017,1300706,Boca do Acre,4.6,34176
2017,1300805,Borba,3.9,40464
2017,1300839,Caapiranga,3.9,12820
2017,1300904,Canutama,4,15490
2017,1301001,Carauari,4.7,28337
2017,1301100,Careiro,4.2,37399
2017,1301159,Careiro da Várzea,4.3,29190
2017,1301209,Coari,3.7,84762
2017,1301308,Codajás,3.8,27817
2017,1301407,Eirunepé,3.9,34888
2017,1301506,Envira,3.6,19492
2017,1301605,Fonte Boa,2.7,19669
2017,1301654,Guajará,4.1,16339
2017,1301704,Humaitá,4.1,53383
2017,1301803,Ipixuna,3.6,28299
2017,1301852,Iranduba,4.1,47407
2017,1301902,Itacoatiara,4.9,99854
2017,1301951,Itamarati,3,8128
2017,1302009,Itapiranga,4.8,9125
2017,1302108,Japurá,3.4,4205
2017,1302207,Juruá,3.7,13956
2017,1302306,Jutaí,3.4,15824
2017,1302405,Lábrea,3.7,44861
2017,1302504,Manacapuru,4.7,96460
2017,1302553,Manaquiri,4,30222
2017,1302603,Manaus,4.7,2130264
2017,1302702,Manicoré,4.3,54708
2017,1302801,Maraã,3.6,18531
2017,1302900,Maués,4.2,62212
2017,1303007,Nhamundá,4.9,20902
2017,1303106,Nova Olinda do Norte,3.9,36431
2017,1303205,Novo Airão,4.2,18586
2017,1303304,Novo Aripuanã,4.1,25112
2017,1303403,Parintins,4.7,113832
2017,1303502,Pauini,3.4,19597
2017,1303536,Presidente Figueiredo,4.7,34574
2017,1303569,Rio Preto da Eva,4.3,32001
2017,1303601,Santa Isabel do Rio Negro,4.1,23765
2017,1303700,Santo Antônio do Içá,3.4,23075
2017,1303809,São Gabriel da Cachoeira,4,44553
2017,1303908,São Paulo de Olivença,4.2,38047
2017,1303957,São Sebastião do Uatumã,4.3,13421
2017,1304005,Silves,4.6,9211
2017,1304062,Tabatinga,3.6,63635
2017,1304104,Tapauá,4.3,17930
2017,1304203,Tefé,4.5,62021
2017,1304237,Tonantins,3.6,18782
2017,1304260,Uarini,3.6,13428
2017,1304302,Urucará,4.6,16968
2017,1304401,Urucurituba,4.2,22148
2017,1400027,Amajari,3.9,11560
2017,1400050,Alto Alegre,3.6,15933
2017,1400100,Boa Vista,4.2,332020
2017,1400159,Bonfim,3.7,11945
2017,1400175,Cantá,3.8,16877
2017,1400209,Caracaraí,3.5,20807
2017,1400233,Caroebe,3.4,9493
2017,1400282,Iracema,2.7,10859
2017,1400308,Mucajaí,3.9,16852
2017,1400407,Normandia,3.1,10527
2017,1400456,Pacaraima,4,12375
2017,1400472,Rorainópolis,3.7,28215
2017,1400506,São João da Baliza,3.7,7740
2017,1400605,São Luiz,3.7,7597
2017,1400704,Uiramutã,3.6,9836
2017,1500107,Abaetetuba,3.3,153380
2017,1500131,Abel Figueiredo,3.6,7231
2017,1500206,Acará,3.3,54096
2017,1500305,Afuá,2.7,38144
2017,1500347,Água Azul do Norte,3.4,26682
2017,1500404,Alenquer,3.6,55246
2017,1500503,Almeirim,2.5,33195
2017,1500602,Altamira,4.8,111435
2017,1500701,Anajás,3,28466
2017,1500800,Ananindeua,3.9,516057
2017,1500859,Anapu,3.3,27096
2017,1500909,Augusto Corrêa,3.4,44734
2017,1500958,Aurora do Pará,4,30471
2017,1501006,Aveiro,3.2,15947
2017,1501105,Bagre,3.4,29808
2017,1501204,Baião,3.4,46110
2017,1501253,Bannach,4,3200
2017,1501303,Barcarena,3.5,121190
2017,1501402,Belém,3.5,1452275
2017,1501451,Belterra,4.2,17249
2017,1501501,Benevides,4.1,60990
2017,1501576,Bom Jesus do Tocantins,3.7,16517
2017,1501600,Bonito,2.8,15834
2017,1501709,Bragança,3.2,124184
2017,1501725,Brasil Novo,4.4,14689
2017,1501758,Brejo Grande do Araguaia,2.8,7182
2017,1501782,Breu Branco,3.6,64194
2017,1501808,Breves,3.7,99896
2017,1501907,Bujaru,3.6,28331
2017,1501956,Cachoeira do Piriá,2.7,32947
2017,1502004,Cachoeira do Arari,3.2,23110
2017,1502103,Cametá,3.2,134100
2017,1502152,Canaã dos Carajás,3.6,36027
2017,1502202,Capanema,3.1,67150
2017,1502301,Capitão Poço,3.1,52839
2017,1502400,Castanhal,3.6,195253
2017,1502509,Chaves,3.1,23066
2017,1502608,Colares,3.5,11759
2017,1502707,Conceição do Araguaia,3.4,46571
2017,1502756,Concórdia do Pará,2.9,32395
2017,1502764,Cumaru do Norte,3.7,13093
2017,1502772,Curionópolis,4,17453
2017,1502806,Curralinho,2.8,33490
2017,1502855,Curuá,3.6,13996
2017,1502905,Curuçá,3.1,38959
2017,1502939,Dom Eliseu,3.6,58071
2017,1502954,Eldorado dos Carajás,3.2,32892
2017,1503002,Faro,3.7,7009
2017,1503044,Floresta do Araguaia,3.5,19746
2017,1503077,Garrafão do Norte,3.7,25363
2017,1503093,Goianésia do Pará,3.2,39352
2017,1503101,Gurupá,2.9,32458
2017,1503200,Igarapé-Açu,3,37753
2017,1503309,Igarapé-Miri,3.5,60994
2017,1503408,Inhangapi,2,11388
2017,1503457,Ipixuna do Pará,3.8,62237
2017,1503507,Irituia,3.1,31673
2017,1503606,Itaituba,4.1,98523
2017,1503705,Itupiranga,3.2,51835
2017,1503754,Jacareacanga,3.2,8059
2017,1503804,Jacundá,3.4,57526
2017,1503903,Juruti,4.1,56325
2017,1504000,Limoeiro do Ajuru,3.3,28138
2017,1504059,Mãe do Rio,3.6,29260
2017,1504109,Magalhães Barata,2.6,8316
2017,1504208,Marabá,3.8,271594
2017,1504307,Maracanã,3.5,28679
2017,1504406,Marapanim,3.2,27569
2017,1504422,Marituba,3.7,127858
2017,1504455,Medicilândia,3.5,30726
2017,1504505,Melgaço,3.6,26897
2017,1504604,Mocajuba,3.3,30277
2017,1504703,Moju,3.8,79825
2017,1504752,Mojuí dos Campos,4.2,15646
2017,1504802,Monte Alegre,3.7,56466
2017,1504901,Muaná,4.1,39231
2017,1504950,Nova Esperança do Piriá,2.6,20789
2017,1504976,Nova Ipixuna,3.5,16221
2017,1505007,Nova Timboteua,3.6,14942
2017,1505031,Novo Progresso,3.6,25071
2017,1505064,Novo Repartimento,3.4,73802
2017,1505106,Óbidos,3.6,50727
2017,1505205,Oeiras do Pará,3.1,31619
2017,1505304,Oriximiná,4.1,71078
2017,1505403,Ourém,3.7,17356
2017,1505437,Ourilândia do Norte,3.7,31921
2017,1505486,Pacajá,3.6,46383
2017,1505494,Palestina do Pará,2.9,7386
2017,1505502,Paragominas,4.1,110026
2017,1505536,Parauapebas,4.6,202356
2017,1505551,Pau D&apos;Arco,3.3,5341
2017,1505601,Peixe-Boi,3.5,7860
2017,1505635,Piçarra,3.5,12632
2017,1505650,Placas,3.6,30109
2017,1505700,Ponta de Pedras,3.4,30219
2017,1505809,Portel,3.2,60322
2017,1505908,Porto de Moz,3.2,39991
2017,1506005,Prainha,3.5,29067
2017,1506104,Primavera,3.3,10534
2017,1506112,Quatipuru,2,13237
2017,1506138,Redenção,3.9,82464
2017,1506161,Rio Maria,4,17705
2017,1506187,Rondon do Pará,3.4,50925
2017,1506195,Rurópolis,4.1,49093
2017,1506203,Salinópolis,3.3,39569
2017,1506302,Salvaterra,3.7,23096
2017,1506351,Santa Bárbara do Pará,3.2,20492
2017,1506401,Santa Cruz do Arari,2.9,9845
2017,1506500,Santa Isabel do Pará,3.4,68836
2017,1506559,Santa Luzia do Pará,3.1,19316
2017,1506583,Santa Maria das Barreiras,2.8,20849
2017,1506609,Santa Maria do Pará,3.3,24186
2017,1506708,Santana do Araguaia,2.8,70764
2017,1506807,Santarém,4.4,296302
2017,1506906,Santarém Novo,4.5,6526
2017,1507003,Santo Antônio do Tauá,3,30611
2017,1507102,São Caetano de Odivelas,2.9,17563
2017,1507151,São Domingos do Araguaia,3,24859
2017,1507201,São Domingos do Capim,3.3,31123
2017,1507300,São Félix do Xingu,3,124806
2017,1507409,São Francisco do Pará,3.2,15454
2017,1507458,São Geraldo do Araguaia,3.6,24188
2017,1507466,São João da Ponta,3.1,5970
2017,1507474,São João de Pirabas,3.6,22415
2017,1507508,São João do Araguaia,2.5,13616
2017,1507607,São Miguel do Guamá,3.3,57364
2017,1507706,São Sebastião da Boa Vista,3.7,25904
2017,1507755,Sapucaia,3.2,5766
2017,1507805,Senador José Porfírio,4.2,11357
2017,1507904,Soure,3.3,24682
2017,1507953,Tailândia,3.4,103321
2017,1507961,Terra Alta,3.2,11399
2017,1507979,Terra Santa,4.1,18257
2017,1508001,Tomé-Açu,3.9,61709
2017,1508035,Tracuateua,3.1,30108
2017,1508050,Trairão,3.7,18469
2017,1508084,Tucumã,4,38508
2017,1508100,Tucuruí,3.6,110516
2017,1508126,Ulianópolis,4.8,57525
2017,1508159,Uruará,3.6,44258
2017,1508209,Vigia,3.1,52216
2017,1508308,Viseu,3.2,59735
2017,1508357,Vitória do Xingu,4.2,14719
2017,1508407,Xinguara,3.6,43530
2017,1600055,Serra do Navio,3.1,5111
2017,1600105,Amapá,2.8,8757
2017,1600154,Pedra Branca do Amapari,3.2,15125
2017,1600204,Calçoene,2.8,10525
2017,1600212,Cutias,2.5,5637
2017,1600238,Ferreira Gomes,3.1,7270
2017,1600253,Itaubal,2.9,5172
2017,1600279,Laranjal do Jari,3.3,47554
2017,1600303,Macapá,3.6,474706
2017,1600402,Mazagão,,20387
2017,1600501,Oiapoque,3.1,25514
2017,1600535,Porto Grande,3.6,20611
2017,1600550,Pracuúba,2.7,4779
2017,1600600,Santana,3.8,115471
2017,1600709,Tartarugalzinho,3.1,16112
2017,1600808,Vitória do Jari,3.6,14991
2017,1700251,Abreulândia,4.6,2571
2017,1700301,Aguiarnópolis,3.8,6460
2017,1700350,Aliança do Tocantins,5.3,5527
2017,1700400,Almas,4.6,7273
2017,1700707,Alvorada,5.1,8516
2017,1701002,Ananás,4.7,9749
2017,1701051,Angico,4.3,3423
2017,1701101,Aparecida do Rio Negro,5,4726
2017,1701309,Aragominas,3.8,5865
2017,1701903,Araguacema,4.5,7003
2017,1702000,Araguaçu,5.7,8692
2017,1702109,Araguaína,4.5,175960
2017,1702158,Araguanã,3.9,5645
2017,1702208,Araguatins,4.2,35216
2017,1702307,Arapoema,4.2,6756
2017,1702406,Arraias,4.7,10727
2017,1702554,Augustinópolis,4,18089
2017,1702703,Aurora do Tocantins,5,3735
2017,1702901,Axixá do Tocantins,3.9,9776
2017,1703008,Babaçulândia,4.2,10752
2017,1703057,Bandeirantes do Tocantins,4,3500
2017,1703073,Barra do Ouro,3.9,4544
2017,1703107,Barrolândia,4.3,5643
2017,1703206,Bernardo Sayão,4.4,4518
2017,1703305,Bom Jesus do Tocantins,4.4,4700
2017,1703602,Brasilândia do Tocantins,3.2,2199
2017,1703701,Brejinho de Nazaré,4.3,5499
2017,1703800,Buriti do Tocantins,4,11135
2017,1703826,Cachoeirinha,4,2276
2017,1703842,Campos Lindos,3.7,9795
2017,1703867,Cariri do Tocantins,4.3,4296
2017,1703883,Carmolândia,3.8,2555
2017,1703891,Carrasco Bonito,3.8,4055
2017,1703909,Caseara,4.4,5265
2017,1704105,Centenário,4,2866
2017,1704600,Chapada de Areia,,1407
2017,1705102,Chapada da Natividade,2.9,3364
2017,1705508,Colinas do Tocantins,4.6,34839
2017,1705557,Combinado,5.1,4874
2017,1705607,Conceição do Tocantins,3.5,4179
2017,1706001,Couto Magalhães,4,5529
2017,1706100,Cristalândia,4.7,7374
2017,1706258,Crixás do Tocantins,2.9,1708
2017,1706506,Darcinópolis,4.4,5988
2017,1707009,Dianópolis,4.3,21738
2017,1707108,Divinópolis do Tocantins,4.5,6868
2017,1707207,Dois Irmãos do Tocantins,4,7286
2017,1707306,Dueré,4.2,4727
2017,1707405,Esperantina,3.9,10793
2017,1707553,Fátima,3.9,3879
2017,1707652,Figueirópolis,4.7,5352
2017,1707702,Filadélfia,4.1,8893
2017,1708205,Formoso do Araguaia,4.5,18684
2017,1708254,Fortaleza do Tabocão,4.6,2584
2017,1708304,Goianorte,4.5,5153
2017,1709005,Goiatins,4.1,12973
2017,1709302,Guaraí,3.9,25642
2017,1709500,Gurupi,5.3,85523
2017,1709807,Ipueiras,3.9,1955
2017,1710508,Itacajá,5,7456
2017,1710706,Itaguatins,3.6,5980
2017,1710904,Itapiratins,3.8,3772
2017,1711100,Itaporã do Tocantins,4.5,2465
2017,1711506,Jaú do Tocantins,4.2,3821
2017,1711803,Juarina,3.5,2229
2017,1711902,Lagoa da Confusão,3.9,12808
2017,1711951,Lagoa do Tocantins,4,4191
2017,1712009,Lajeado,4.5,3092
2017,1712157,Lavandeira,5.1,1875
2017,1712405,Lizarda,3.6,3787
2017,1712454,Luzinópolis,4.6,3038
2017,1712504,Marianópolis do Tocantins,4.4,5054
2017,1712702,Mateiros,4,2614
2017,1712801,Maurilândia do Tocantins,3.9,3409
2017,1713205,Miracema do Tocantins,4.2,19055
2017,1713304,Miranorte,3.4,13426
2017,1713601,Monte do Carmo,3.7,7770
2017,1713700,Monte Santo do Tocantins,4,2264
2017,1713809,Palmeiras do Tocantins,4.3,6535
2017,1713957,Muricilândia,4.3,3507
2017,1714203,Natividade,4.2,9312
2017,1714302,Nazaré,3.8,4060
2017,1714880,Nova Olinda,3.9,11715
2017,1715002,Nova Rosalândia,3.9,4203
2017,1715101,Novo Acordo,3.3,4267
2017,1715150,Novo Alegre,5.3,2353
2017,1715259,Novo Jardim,3.8,2697
2017,1715507,Oliveira de Fátima,2.4,1110
2017,1715705,Palmeirante,3.5,5859
2017,1715754,Palmeirópolis,5.6,7687
